filenames,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,labels
Jungfraujoch_m202004301300.jpg,0.047052644,-0.12614785,0.26575243,0.7982056,-0.5367394,0.80681586,-0.32351202,-0.5466341,-0.34491244,-0.07538299,0.102666624,-0.08091838,0.6562952,0.14002055,0.6740914,-0.61805594,-0.023649078,-0.39145246,0.55418926,-0.22616562,1.2145765,-0.6551392,0.246485,0.3155802,-0.75614834,-0.07676237,0.040749498,0.020197317,-0.5326862,0.77417374,0.9982904,0.29465786,0
Jungfraujoch_m202005011300.jpg,0.055916224,-0.3232017,-0.70441526,0.7921073,-0.22691728,0.8396209,-0.11110154,-0.8935032,0.10406983,0.4448911,-0.23119473,-0.34538448,0.7501606,-0.6843516,0.52899736,-1.1216345,-0.11302863,-0.22051556,0.31201696,-0.39147806,0.39167207,0.51288366,0.5328665,0.57439214,-0.7537483,-0.20040733,0.5294899,0.7138972,0.23968765,0.48903075,0.987298,0.29187182,0
Jungfraujoch_m202005021300.jpg,-0.02129022,-0.31218353,-0.6858396,0.91433406,-0.38993338,0.8814149,-0.24053524,-1.0798824,0.011405155,0.43375733,-0.39372385,-0.23059791,0.8799161,-0.7694322,0.9208131,-1.2672088,-0.21395202,-0.34781322,0.23199064,-0.32152134,0.55297184,0.400458,0.6127771,0.71693873,-0.7948286,-0.21038133,0.57616496,0.7042787,0.158031,0.70506114,1.271607,0.30056033,0
Jungfraujoch_m202005031300.jpg,-1.6134267,-0.66510946,2.776974,1.4890814,1.5015538,0.08492957,0.031549424,4.5003767,-2.10638,0.0254061,2.364671,-0.2254237,-0.31382197,4.3302374,-0.30261427,1.990879,0.50121564,0.6239116,0.8188059,1.0832998,0.5183782,-1.93991,-0.44550067,-2.7389455,0.44559613,0.8301231,-1.9613122,-2.7335398,-3.703005,0.041484483,-0.97182,1.9919336,0
Jungfraujoch_m202005041300.jpg,-2.0358162,0.81531686,7.02016,-1.2958887,-1.9769459,-0.5173594,-2.396957,4.4631424,-4.457092,-4.0655365,4.393892,0.8543885,-1.8164656,7.601616,-0.039201103,3.6016455,1.0480492,-0.5227304,2.8032026,0.6111301,5.288758,-8.195108,-0.9770285,-3.528078,-0.4372253,1.891093,-4.0257816,-5.0440955,-5.5789523,1.878851,-0.098658204,0.28925562,0
Jungfraujoch_m202005051300.jpg,-0.02735228,-0.2504692,-1.2316203,1.0298847,-0.36946452,0.9914253,-0.22964415,-1.4669614,0.21468773,0.6456471,-0.6342815,-0.3340386,1.0263284,-1.2546768,1.1432049,-1.8173628,-0.096763216,-0.14951523,0.2007342,-0.4053608,0.43605876,0.8354636,0.89017135,1.0044436,-0.93856585,-0.27205098,0.84323686,1.0449623,0.4466975,0.8894116,1.5471586,0.21956967,0
Jungfraujoch_m202005061300.jpg,0.13353963,-0.11322412,-0.9884887,0.8800934,-0.760645,1.0703871,-0.31956,-1.941202,0.22007485,0.28752524,-0.76971585,-0.303222,1.0800874,-1.3948036,1.2960368,-1.9078474,-0.16201574,-0.47031805,0.28272736,-0.49932772,0.8601259,0.5673924,0.8961363,1.136115,-1.1375512,-0.13141671,0.89487934,1.1003054,0.5894278,1.1303654,1.717842,-0.0068536866,0
Jungfraujoch_m202005071300.jpg,-0.92137253,0.7641902,1.4518073,-0.24147157,-0.69582844,-0.20886353,-0.4203999,2.1731877,-1.7195203,-0.97780347,1.2329829,0.850293,-1.3441371,2.241355,0.3242575,1.3766339,0.43347645,-0.03013067,0.8200437,0.10194397,0.9379733,-3.0637527,-1.0433058,-0.9546128,0.61523753,0.10189694,-1.4670713,-1.709625,-2.0999637,-0.85369694,-0.34208542,0.6230491,0
Jungfraujoch_m202005081300.jpg,-0.8627696,-0.122214764,-0.83082736,0.64295435,1.1243291,0.54605955,0.8560686,2.2679174,-1.3771093,0.9368081,1.2245452,0.5160817,-0.91761476,1.5855469,0.123619564,0.30638543,0.61593443,0.88753,0.08392592,0.43595108,-1.0434297,-0.8777941,-0.71087897,-0.5873461,0.83687085,0.020176508,-0.78372854,-1.3136822,-2.087688,-2.175971,-0.40379596,1.9085536,0
Jungfraujoch_m202005091300.jpg,-1.248727,-0.38199195,-0.27855998,1.1796939,2.2342463,0.22545728,0.93413454,3.1219316,-1.3232553,1.2221192,1.7150755,-0.1031368,-0.16610534,2.2405298,0.17290868,0.49581206,0.74177456,1.0755662,0.0063467547,1.0616038,-1.3266821,-0.5456489,0.10329378,-1.4769133,0.80485773,0.368457,-0.5968003,-1.4920437,-2.571797,-1.5188416,-0.742035,2.3634634,0
Jungfraujoch_m202005101300.jpg,-1.1755621,0.14746496,4.4977875,-0.46527767,-0.5133373,0.2796092,-0.64796096,3.2772856,-3.146422,-2.024491,3.2228954,0.16147596,-0.89662415,5.1969385,-0.60219514,2.967636,0.48673147,-0.6642677,1.39188,0.78753865,3.514918,-4.995096,-1.2898605,-2.5219367,-0.029141016,1.0869383,-2.9973366,-3.6311958,-4.119693,0.86641073,0.023197144,0.99341065,0
Jungfraujoch_m202005111300.jpg,-0.8266724,-0.00021302141,1.7675723,0.40804815,-0.47373194,0.63915557,-0.35963812,0.9447121,-1.2425406,-0.932014,1.1882863,-0.80010223,0.3380751,1.7780674,0.21328852,0.46129075,-0.07283868,-1.0609723,0.7744348,-0.13272701,2.08501,-1.5538628,0.01862479,-0.917967,-0.47087172,0.23614366,-0.47362745,-0.6176518,-1.5787524,1.3135489,1.0652596,0.7495877,0
Jungfraujoch_m202005121300.jpg,-0.03184915,-0.21202321,-1.3861761,1.0274727,-0.47032982,0.9682487,-0.23298123,-1.4750614,0.2627837,0.66182595,-0.83017087,-0.41457933,1.1070648,-1.3645695,1.1863158,-1.8996956,-0.07253515,-0.19635636,0.08857146,-0.30985302,0.43615156,0.84109235,0.86478853,1.156822,-0.91624266,-0.34940034,0.97535473,1.0888362,0.5737976,0.8668413,1.71626,0.2603546,0
Jungfraujoch_m202005131300.jpg,-0.42250347,-0.30413777,0.23821844,0.70278186,-0.13449162,0.927291,-0.0044138003,0.0046348274,-0.6070233,0.066800416,0.4527183,-0.6314835,0.6507436,0.44069052,0.42403644,-0.35406184,-0.23132071,-0.7084293,0.29139662,-0.14971465,1.0984735,-0.3029837,0.12983087,-0.07442557,-0.45938262,-0.12542266,0.05496873,0.0627088,-0.7097165,0.74348843,1.196145,0.7242758,0
Jungfraujoch_m202005151300.jpg,-0.27138746,-0.17690548,0.31547672,0.57858205,-0.4382962,0.7444807,-0.2839509,-0.17035037,-0.55739844,-0.060417935,0.36916,-0.30205858,0.43272144,0.5177803,0.59362966,-0.61526334,0.16442488,-0.27782002,0.59513605,-0.10811711,1.1390729,-0.7408888,0.15598851,0.11417718,-0.6739799,-0.036677506,-0.07918817,-0.097294986,-0.743591,0.65917957,1.0030577,0.38072783,0
Jungfraujoch_m202005161300.jpg,-0.58309066,-0.5499433,0.036580175,1.027127,0.3576396,0.7689819,0.03490968,0.56374437,-0.5749111,0.47711125,0.4060697,-0.5372515,0.57894236,0.5287211,0.4265367,-0.37681517,-0.1260459,-0.10084064,0.31375697,0.033860072,0.33159107,0.12933114,0.3201431,-0.32194382,-0.39988703,0.09165765,-0.028114706,-0.060373932,-0.771591,0.44865704,0.6376658,0.87880665,0
Jungfraujoch_m202005171300.jpg,-2.0354998,0.7750471,6.897144,-1.3222644,-2.0075276,-0.56721115,-2.5572412,4.3542404,-4.432386,-4.0857134,4.321273,1.2009,-1.9744546,7.597758,0.16432737,3.4853568,1.0541668,-0.2548145,2.9799798,0.5896917,5.217481,-8.332758,-0.8381821,-3.5061326,-0.46744654,1.8967497,-4.076528,-5.1629343,-5.4957333,1.8612804,-0.177619,0.04817898,0
Jungfraujoch_m202005181300.jpg,-2.279673,0.8677158,7.5836205,-1.3791363,-2.041305,-0.65252733,-2.6516128,4.8326535,-4.747373,-4.397583,4.6896825,1.0770856,-1.9290776,8.260578,0.1469935,3.837157,1.0822325,-0.42006242,3.1505468,0.6848382,5.6738753,-8.903916,-0.9729404,-3.862007,-0.41134888,1.9548223,-4.3777223,-5.4782896,-5.954024,2.009897,-0.2359213,0.17084342,0
Jungfraujoch_m202005191300.jpg,-2.2971835,0.8491313,7.566907,-1.3639883,-2.0086865,-0.6698637,-2.6861987,4.846533,-4.79463,-4.3788786,4.678647,1.2263626,-2.0232596,8.269224,0.23109102,3.85,1.0564903,-0.3093932,3.1958327,0.69812536,5.642116,-8.925954,-0.96853095,-3.8942409,-0.40416744,1.984676,-4.4643106,-5.5498714,-5.947925,1.9803843,-0.32572353,0.12010443,0
Jungfraujoch_m202005201300.jpg,-0.23235753,-0.5187533,0.520451,0.9849146,0.1694732,0.73391485,-0.12507859,0.7677306,-0.6988492,0.37972602,0.6954385,-0.0043048193,0.45543304,1.0918572,0.15558723,0.20792773,-0.063464165,-0.05822003,0.50266206,0.045746565,0.6913574,-0.6981045,-0.0899174,-0.29920945,-0.3089134,-0.19369072,-0.4463892,-0.5377227,-1.192215,0.06045399,0.49170357,0.8701042,0
Jungfraujoch_m202005211300.jpg,-1.0857387,0.771442,1.9239196,-0.36379933,-0.8385688,-0.25110993,-0.609848,2.3735576,-1.9468596,-1.2420278,1.4223228,0.8363002,-1.435873,2.6202133,0.38403538,1.5171757,0.43513012,-0.023895815,1.0326161,0.11535989,1.2592082,-3.4637406,-1.0900472,-1.1763191,0.52471626,0.2700858,-1.7271898,-1.938199,-2.2938793,-0.64414024,-0.39706618,0.49677232,0
Jungfraujoch_m202005221300.jpg,-1.6839983,-0.91474295,-2.0969357,1.9579518,3.4516568,0.84041077,1.2920828,2.9645615,-1.0664487,2.9383872,1.9316653,-0.20216891,0.12801196,1.4151561,0.8221306,-1.0609509,0.7075222,2.2329683,0.10415462,0.65846765,-3.1276531,1.2259191,1.1152923,-1.0067829,0.7855288,0.2620039,0.052782923,-0.40810975,-2.621672,-2.3613296,-0.47331876,3.0508027,0
Jungfraujoch_m202005231300.jpg,-1.7234278,-0.23701715,-3.418963,1.5088345,2.8966076,0.60845786,0.609805,1.0801988,-0.64264786,3.067923,2.2165525,-0.21462898,0.5602785,0.4015458,1.9351583,-2.684971,1.0327314,1.4951154,0.21712364,0.44468093,-2.733539,1.1885853,2.2487597,-0.500741,0.1600606,-1.0811282,1.4747031,1.4420407,-1.7730047,-2.2903662,0.7335444,3.1665225,0
Jungfraujoch_m202005241300.jpg,-1.9144,0.75537366,6.750776,-1.226882,-1.834471,-0.41216877,-2.1526818,4.364697,-4.3318725,-3.858073,4.266019,0.74115866,-1.7881072,7.330741,-0.16397619,3.553416,1.0050622,-0.5067525,2.6910257,0.60118735,5.096016,-7.8468504,-1.0873209,-3.4097648,-0.40030116,1.8314987,-3.940348,-4.8873706,-5.4151564,1.7178127,-0.1339966,0.3608334,0
Jungfraujoch_m202005251300.jpg,-0.98801064,0.8008045,1.5167791,-0.27551788,-0.7917081,-0.27175233,-0.53805107,2.1661353,-1.7435234,-1.0641247,1.2600911,0.9020289,-1.4100547,2.3134465,0.43938854,1.311639,0.46760774,0.0014529824,0.9693985,0.06300028,1.015605,-3.2039711,-1.0045788,-1.0004736,0.5615689,0.057458445,-1.4668674,-1.6799288,-2.092117,-0.8191955,-0.35658973,0.5289887,0
Jungfraujoch_m202005261300.jpg,-1.0331833,-0.24173383,-0.60906154,0.9325917,1.5709672,0.44508085,0.82744163,2.553639,-1.4235275,1.2477627,1.4011889,0.3631614,-0.60146606,1.5961356,0.2022012,0.453389,0.46214637,0.9710775,-0.09950872,0.6064663,-1.3564157,-0.44701302,-0.37077272,-0.8483693,0.862851,0.29643223,-0.8498533,-1.2660403,-2.2723193,-1.9574946,-0.58124864,2.1573248,0
Jungfraujoch_m202005271300.jpg,-1.1124005,0.77125466,2.0382812,-0.4014416,-0.882043,-0.24883959,-0.63823605,2.4251034,-1.9855232,-1.314404,1.426795,0.84093577,-1.4598168,2.70172,0.37654036,1.5732796,0.42995948,-0.030257106,1.0551151,0.12609047,1.3275001,-3.5553532,-1.127253,-1.2120533,0.5274795,0.3227557,-1.8034198,-2.025516,-2.3243525,-0.6015977,-0.40448976,0.44928783,0
Jungfraujoch_m202005281300.jpg,-1.8014094,-0.77733254,-2.8311312,1.9061745,3.5024962,0.82240975,1.2241286,2.6292112,-0.8752885,3.1363623,1.977533,-0.2224999,0.08902843,1.2520285,1.2706387,-1.9065273,1.0460026,2.3203301,0.18893671,0.5959312,-3.5407379,1.402859,1.576914,-0.84807545,0.67448926,-0.052893363,0.75561255,0.151862,-2.4102316,-2.7588708,-0.17066588,3.166897,0
Jungfraujoch_m202005291300.jpg,-0.9764163,0.7141523,1.5791326,-0.26796415,-0.65025914,-0.20616578,-0.32602328,2.3170087,-1.7331631,-1.028229,1.1095815,0.80845225,-1.4249284,2.295107,0.29279703,1.4795412,0.39368165,-0.015031189,0.77368516,0.15394738,0.8994926,-3.0236406,-1.20382,-1.0099523,0.71320635,0.21518436,-1.5831151,-1.859272,-2.0683017,-0.86060625,-0.46114013,0.5361979,0
Jungfraujoch_m202005301300.jpg,0.15178004,-0.11579901,-0.8136431,0.8039584,-0.7203844,1.0059265,-0.28311598,-1.7643996,0.19903076,0.2377302,-0.6293932,-0.28427082,0.999304,-1.2312325,1.1352768,-1.7044929,-0.18354279,-0.4616846,0.3501102,-0.4779088,0.8360385,0.41811708,0.82290536,1.0130562,-1.054742,-0.10963036,0.78075534,1.0025305,0.5101749,1.0068913,1.5514078,0.009558616,0
Jungfraujoch_m202005311300.jpg,-0.63593435,-0.7827313,0.43728274,1.1131613,1.0874289,0.56623334,0.1952124,1.6739966,-0.82024395,0.8757031,0.9819049,-0.46245763,0.39616317,1.2007033,-0.15184462,0.4094926,-0.117897265,0.32954636,0.07857172,0.27476287,-0.1250569,0.055351127,-0.15311168,-0.7283597,-0.0027024597,0.112023145,-0.6399815,-0.62396467,-1.479059,-0.1062054,-0.12845472,1.3809403,0
Jungfraujoch_m202006011300.jpg,-0.8936664,0.68632007,1.3770305,-0.14928028,-0.4768311,-0.24574262,-0.057048827,2.4097831,-1.4732015,-0.9423793,0.77425015,0.7929641,-1.4606056,2.1685572,0.20201924,1.4959013,0.43224713,0.019614428,0.6612968,0.14399627,0.62347376,-2.7501354,-1.4167695,-0.923517,0.9405669,0.0072601065,-1.4191014,-1.8383737,-1.9053043,-1.0938185,-0.6183126,0.4825843,0
Jungfraujoch_m202006021300.jpg,-0.98958546,0.6445155,1.6045716,-0.24406745,-0.4966899,-0.2142386,-0.17936918,2.4416032,-1.6583979,-0.96306,0.9611945,0.7469976,-1.44781,2.2880695,0.25587428,1.5299082,0.3699266,0.059127934,0.7220652,0.19945863,0.80423105,-2.872203,-1.395853,-1.0325592,0.80610514,0.16773516,-1.6404138,-1.9005889,-1.9982411,-0.94822323,-0.61736214,0.49037513,0
Jungfraujoch_m202006031300.jpg,-1.7910805,-1.0345318,-1.222221,1.7906551,3.4375486,0.62930477,1.5007259,3.5387995,-1.5522779,2.5189786,1.8426026,-0.19434309,-0.20054115,1.8692464,0.52986974,-0.06278074,0.48737085,1.8557941,-0.39690915,1.1488141,-2.801228,0.9845489,0.25589472,-1.5002806,1.0689712,0.80942357,-0.76511204,-1.3633654,-2.8562942,-2.1607604,-1.1258816,3.0377831,0
Jungfraujoch_m202006041300.jpg,-0.5362883,-0.05591663,1.1843138,0.43856332,-0.44568756,0.7844235,-0.13661684,0.4051322,-0.96356606,-0.6925758,0.8606327,-0.76617765,0.39364767,1.1377634,0.21513823,0.1636236,-0.14480367,-1.0287877,0.61267066,-0.2015922,1.8303814,-1.1444067,0.020053208,-0.5492005,-0.51632994,0.15391861,-0.21696231,-0.3482053,-1.1729842,1.1795135,1.1433393,0.66328335,0
Jungfraujoch_m202006051300.jpg,-0.17950366,-0.2888822,0.5056191,0.63166785,-0.16448665,0.83376414,-0.12673786,0.11993936,-0.61814725,0.06881006,0.5141391,-0.31385112,0.5313947,0.5865467,0.23804593,-0.072379775,-0.14323492,-0.5015726,0.33419952,-0.008190095,1.1353506,-0.6676041,-0.024318814,-0.093608625,-0.51356405,-0.07118561,-0.28753403,-0.23128907,-0.81945074,0.54170185,0.8937625,0.7082244,0
Jungfraujoch_m202006061300.jpg,-0.68422925,-0.78103906,-1.7765276,1.9135228,1.8398262,0.80738145,0.44175282,1.5397482,-0.24229665,2.0361977,0.6659322,-0.5235282,0.7898627,0.35043645,0.34389555,-1.0275695,0.5246136,1.2966199,0.10632242,0.42963386,-1.3512523,0.97967154,1.035034,-0.12657984,-0.21808237,-0.47742108,0.5783857,0.14398026,-1.3395393,-0.5662486,0.6633471,2.172993,0
Jungfraujoch_m202006071300.jpg,0.16592608,-0.09190368,-0.9343091,0.8598902,-0.78352743,1.0628922,-0.321949,-1.9484873,0.2204746,0.2427462,-0.75276697,-0.29686457,1.0786966,-1.3779155,1.2736714,-1.8738706,-0.15986943,-0.49603805,0.29988813,-0.50409544,0.90159136,0.50039715,0.88269717,1.1249725,-1.1512802,-0.11978094,0.8838713,1.0860522,0.5758236,1.1305184,1.6950588,-0.011745985,0
Jungfraujoch_m202006081300.jpg,-0.025257211,-0.21358132,-1.1826179,0.9340748,-0.54611284,1.0096009,-0.2769302,-1.7192851,0.21993954,0.52227336,-0.7348635,-0.32192075,1.0651685,-1.3207259,1.2865033,-1.9429913,-0.14274564,-0.32817945,0.17056744,-0.4221052,0.6010042,0.80668485,0.873933,1.0982857,-0.98526365,-0.2734384,0.8985318,1.1114066,0.5814616,0.95300037,1.6853905,0.11576993,0
Jungfraujoch_m202006091300.jpg,0.11138092,-0.29941183,-0.56305087,1.0990558,-0.3018619,0.9391004,-0.26366946,-0.90702456,-0.06185643,0.45707202,-0.26979092,0.0044459254,0.89912665,-0.50816685,0.901412,-1.1008949,-0.15333387,-0.20628105,0.29794475,-0.29421747,0.6314407,0.19379918,0.5377219,0.68419725,-0.79672396,-0.23953733,0.4334328,0.47173244,-0.113147646,0.57047945,1.1611767,0.4248072,0
Jungfraujoch_m202006101300.jpg,-0.10861339,-0.19318447,-1.6874491,1.0780832,-0.40920278,0.9325512,-0.20011103,-1.4625583,0.24051516,0.828909,-0.8472972,-0.462894,1.1627045,-1.4535952,1.2612262,-2.0347223,0.0024355967,-0.14024189,0.017128294,-0.19318505,0.3960348,0.93714434,0.91004634,1.1920644,-0.9122495,-0.5131626,1.0607224,1.179484,0.63272023,0.8235939,1.8292509,0.4112811,0
Jungfraujoch_m202006111300.jpg,-1.3844838,-0.32905272,3.1494515,0.65974003,0.6833337,0.035312984,-0.31575575,3.8707566,-2.2140949,-0.5996149,2.3823862,-0.2769842,-0.42440048,4.1653457,-0.38940743,2.0697117,0.4703387,0.26549274,0.8892263,0.7832529,1.3602386,-2.78991,-0.8474859,-2.2838302,0.24501938,0.7510224,-2.1155741,-2.631478,-3.5521662,0.2503386,-0.7080003,1.4783624,0
Jungfraujoch_m202006121300.jpg,-0.7599806,-0.07356158,1.5936971,0.43010584,-0.38236016,0.78184056,-0.15011087,0.944757,-1.2675171,-0.8496387,1.1708441,-0.83400303,0.27681518,1.7113646,0.06658686,0.5586399,-0.13239382,-1.1088166,0.6852003,-0.13309161,2.0177264,-1.4074985,-0.08522096,-0.89815867,-0.40332863,0.23936124,-0.4591347,-0.6582562,-1.5591153,1.2181783,1.1248273,0.8356394,0
Jungfraujoch_m202006131300.jpg,-0.734293,-0.7819264,0.3832031,1.1056693,1.0817112,0.7045617,0.4249152,1.595108,-0.83344024,0.6355191,0.89750767,-0.6596814,0.51738656,1.3260555,-0.2091757,0.5344923,-0.19782853,-0.106985435,0.08205427,0.24613614,0.2249447,0.064116985,-0.11590846,-0.81407505,0.09563709,-0.06281579,-0.36336756,-0.6386167,-1.4358516,0.15339242,0.35801715,1.39154,0
Jungfraujoch_m202006141300.jpg,0.12919484,-0.11509263,-0.99456835,0.87951183,-0.75815487,1.0708171,-0.31797454,-1.9404328,0.22176231,0.29081804,-0.7741812,-0.30554128,1.0791363,-1.3971312,1.2998456,-1.9144675,-0.16235372,-0.46731582,0.27931923,-0.49636865,0.8561998,0.57303536,0.89549387,1.1378744,-1.1354618,-0.13312247,0.89665633,1.1010662,0.5934302,1.1300029,1.7212774,-0.0071098506,0
Jungfraujoch_m202006151300.jpg,0.054153055,-0.15394393,-1.0346419,0.8617507,-0.6781318,1.0106755,-0.29290992,-1.8030008,0.20492993,0.34429353,-0.77254677,-0.32426968,1.0210133,-1.3344015,1.2701019,-1.8892219,-0.1444857,-0.3988516,0.22628807,-0.44072238,0.74676,0.65613616,0.8512771,1.0904962,-1.0589613,-0.1520547,0.8785695,1.059958,0.5983002,1.060735,1.6648905,0.017081872,0
Jungfraujoch_m202006161300.jpg,-1.6122257,-0.8947003,1.7760394,1.9546863,2.3290222,0.24934451,0.3522252,4.370836,-1.6983777,1.0061502,2.0218081,-0.1945323,0.009411108,3.3479183,-0.08353389,1.5391191,0.16308926,1.3100479,0.6039152,0.92439383,-0.6003048,-0.6668393,-0.0962971,-2.3871887,0.6159161,0.8229614,-1.7665756,-2.1415727,-3.2630248,-0.362243,-1.2736562,2.140727,0
Jungfraujoch_m202006171300.jpg,0.15448464,-0.10111939,-0.97359365,0.87580323,-0.77872634,1.0722302,-0.326526,-1.9604228,0.21986139,0.26714996,-0.76914835,-0.30129793,1.0856934,-1.398709,1.2916808,-1.9004748,-0.15641488,-0.4844233,0.29321778,-0.5069212,0.88915896,0.5397187,0.8968891,1.1404388,-1.1576558,-0.12952492,0.89944,1.1047345,0.5851086,1.1414877,1.7189729,-0.009580964,0
Jungfraujoch_m202006181300.jpg,-0.900726,-1.0882599,-0.97093123,1.9925113,2.1097105,0.9663482,0.4471748,1.9126892,-0.45876452,2.105865,0.98211783,-0.43302852,0.7255228,0.8924285,0.30051792,-0.7454141,0.33275783,1.5801796,0.27469355,0.33451712,-1.5245392,1.1439458,1.0333444,-0.5129432,-0.12317354,0.1744715,-0.056270838,-0.23519152,-1.7461175,-0.47405538,0.24791884,1.9426224,0
Jungfraujoch_m202006191300.jpg,0.29872662,-0.34670955,-0.9279033,1.1121469,0.17573157,1.0263907,0.0038979016,-0.59225386,0.35835806,0.5310494,-0.429774,-0.716469,0.9926987,-0.73735255,0.17501724,-1.0917046,0.047754895,0.007341504,0.38589206,-0.863249,0.30459243,0.7694447,0.46627498,1.0594997,-0.8547686,-0.54897404,1.0834742,1.0314589,-0.10371211,0.39948642,1.2257212,0.55728287,0
Jungfraujoch_m202006201300.jpg,0.0030885488,-0.2189548,-1.1367832,0.8669112,-0.45341876,0.87475485,-0.24416588,-1.3540145,0.22135544,0.52310973,-0.6835945,-0.38816538,0.93335646,-1.1968364,1.0126109,-1.67697,-0.0796695,-0.1918206,0.13198629,-0.31345528,0.4681677,0.7167235,0.74698323,0.9784196,-0.91203856,-0.27335843,0.8259327,0.9683623,0.50791633,0.8396398,1.48115,0.1970926,0
Jungfraujoch_m202006211300.jpg,-0.11676777,-0.22791739,-1.4347346,0.9897191,-0.45187452,1.0132663,-0.24244657,-1.6945555,0.22857428,0.70524395,-0.7491618,-0.38321984,1.1411633,-1.3892802,1.3805487,-2.0979302,-0.10373536,-0.26993152,0.1267375,-0.35518515,0.5051233,0.89197004,0.9416645,1.1798428,-0.950463,-0.4235764,1.0077868,1.2254264,0.577555,0.8758075,1.83168,0.2572018,0
Jungfraujoch_m202006221300.jpg,-0.04519614,-0.19911799,-0.15126118,0.7002852,-0.47048882,0.8674183,-0.16646713,-0.7041616,-0.24375339,0.09796658,-0.083145306,-0.37564045,0.66725075,-0.21487066,0.6776634,-0.930381,-0.014392156,-0.38594133,0.4054577,-0.20228809,0.9481019,-0.16492368,0.30065358,0.40169886,-0.8201271,-0.044761784,0.25124133,0.3176692,-0.17560083,0.71270144,1.1007928,0.31599864,0
Jungfraujoch_m202006231300.jpg,-1.031252,0.80999184,1.6072304,-0.3421191,-0.83451563,-0.23781571,-0.60879636,2.130389,-1.8339164,-1.0748426,1.4133314,0.86102784,-1.383547,2.3685918,0.45450577,1.3193321,0.43220225,-0.07999787,0.9793646,0.066338554,1.1594479,-3.296387,-1.0010064,-1.0472763,0.48250228,0.038681865,-1.5359746,-1.637736,-2.1598787,-0.76250213,-0.27668998,0.5982828,0
Jungfraujoch_m202006241300.jpg,-2.0627658,0.7607291,7.0560656,-1.1842562,-1.7156751,-0.52765036,-2.2283106,4.5986886,-4.341748,-3.9090757,4.378479,0.641696,-1.580976,7.634717,-0.051785983,3.6036177,1.0367837,-0.49261355,2.822659,0.7879148,5.2949247,-8.123868,-1.0389938,-3.5906594,-0.3860191,1.7316456,-4.035527,-4.983979,-5.5638056,1.8308655,-0.20478633,0.4034953,0
Jungfraujoch_m202006251300.jpg,-0.06274479,-0.25176075,-1.229551,0.9385747,-0.43259865,0.942065,-0.2491757,-1.4971484,0.20509969,0.61181754,-0.68568265,-0.3410721,1.0131886,-1.2364155,1.1701775,-1.8328091,-0.10880986,-0.22324799,0.13950959,-0.3562283,0.4703949,0.84469956,0.82519805,1.0262175,-0.9105216,-0.32181567,0.85731894,1.0589778,0.54036516,0.84019643,1.585133,0.19753487,0
Jungfraujoch_m202006261300.jpg,-2.0414746,0.7349119,6.8234386,-1.0908946,-1.6205168,-0.5068229,-2.1079652,4.58546,-4.1714964,-3.7659948,4.179197,0.6068436,-1.507378,7.430096,-0.05829014,3.5621848,0.97245497,-0.49949133,2.7310255,0.7858563,5.0920925,-7.8640265,-1.0741625,-3.5214298,-0.28644776,1.5802733,-3.9184773,-4.8442607,-5.3651347,1.7024807,-0.22013895,0.4154744,0
Jungfraujoch_m202006271300.jpg,-0.26739404,-0.35316676,-1.2776251,0.9871204,-0.095501445,0.8917279,-0.12321487,-0.9210886,0.033598058,0.8623385,-0.33307758,-0.47470748,0.96663725,-0.8969589,0.988743,-1.6108288,-0.056367815,-0.109609246,0.1348949,-0.22547634,0.21469404,0.73638266,0.75978446,0.82077,-0.7104961,-0.45276538,0.78298384,0.96086055,0.14888304,0.5184886,1.4893732,0.5975903,0
Jungfraujoch_m202006281300.jpg,-0.73712987,-0.80243754,-1.1832088,1.561728,1.2132823,0.6071384,0.10781413,0.9378018,-0.21744616,1.5744106,0.27235895,-0.39853826,0.774016,0.06779499,0.5379247,-0.8056877,-0.008966573,0.76584303,0.08472008,0.14989087,-0.8645913,1.0459529,0.78027254,-0.014330164,-0.15194975,-0.43976873,0.36247873,0.32246274,-0.7654134,-0.061275564,0.6223661,1.3713062,0
Jungfraujoch_m202006291300.jpg,-1.2742707,0.04155083,4.1374464,-0.11953909,-0.2704862,-0.013673818,-0.60825366,3.6008174,-2.7084832,-1.5216527,2.7386494,-0.29703385,-0.7114132,4.6752987,-0.60945046,2.542446,0.67181647,-0.3705516,1.0351458,0.8233531,2.4578252,-4.1041193,-1.1570122,-2.2908578,0.097937405,1.184027,-2.556529,-3.152455,-3.9163058,0.6577138,-0.3820742,1.1347203,0
Jungfraujoch_m202006301300.jpg,-1.2735603,0.80785733,2.6005795,-0.5865091,-1.1423489,-0.29954755,-0.9954079,2.557721,-2.2248065,-1.6540964,1.6924708,0.9448387,-1.5399306,3.1887097,0.48150387,1.7010283,0.4658482,-0.055381745,1.3250896,0.10005461,1.7744539,-4.1943407,-1.1074004,-1.3913611,0.40137056,0.41822445,-2.0785165,-2.2936327,-2.6202161,-0.3459844,-0.3345637,0.27933222,0
